Date,EURUSD25R1M BGN Curncy  (R1),USDJPY25R1M BGN Curncy  (R2),EURJPY25R1M BGN Curncy  (L1)
41255,-0.27500000000000002,0.78500000000000003,7.4999999999999997E-3
41254,-0.2475,0.66749999999999998,5.0000000000000001E-3
41253,-0.28749999999999998,0.6825,-5.7500000000000002E-2
41250,-0.23250000000000001,0.71750000000000003,-1.4999999999999999E-2
41249,-0.23,0.69750000000000001,-0.01
41248,-0.17249999999999999,0.68500000000000005,-0.105
41247,-7.0000000000000007E-2,0.60750000000000004,-1.2500000000000001E-2
41246,-0.08,0.8125,-0.01
41243,-0.2,0.8,-2.5000000000000001E-3
41242,-0.14000000000000001,0.71,2.75E-2
41241,-0.2175,0.74750000000000005,-2.5000000000000001E-3
41240,-0.21,0.73499999999999999,5.5E-2
41239,-0.17,0.81,0.14000000000000001
41236,-0.28000000000000003,0.83,0.1125
41235,-0.28499999999999998,1.0149999999999999,0.1
41234,-0.3725,1,-0.11749999999999999
41233,-0.34749999999999998,0.8125,-0.33500000000000002
41232,-0.33500000000000002,0.77500000000000002,-0.45
41229,-0.31,0.79500000000000004,-0.505
41228,-0.36499999999999999,0.93500000000000005,-0.61499999999999999
41227,-0.40749999999999997,0.71499999999999997,-0.64
41226,-0.52500000000000002,0.41499999999999998,-0.76249999999999996
41225,-0.5,0.4325,-0.61
41222,-0.51249999999999996,0.44,-0.63
41221,-0.52500000000000002,0.48499999999999999,-0.48
41220,-0.495,0.52249999999999996,-0.55249999999999999
41219,-0.44750000000000001,0.56499999999999995,-0.505
41218,-0.495,0.61750000000000005,-0.51500000000000001
41215,-0.39750000000000002,0.59499999999999997,-0.46
41214,-0.3725,0.5575,-0.46
41213,-0.34250000000000003,0.495,-0.44750000000000001
41212,-0.35,0.56999999999999995,-0.45
41211,-0.40749999999999997,0.61499999999999999,-0.4375
41208,-0.40250000000000002,0.62,-0.3125
41207,-0.34250000000000003,0.64249999999999996,-0.28499999999999998
41206,-0.39500000000000002,0.62250000000000005,-0.28499999999999998
41205,-0.26750000000000002,0.67749999999999999,-0.3175
41204,-0.28749999999999998,0.69499999999999995,-0.26750000000000002
41201,-0.3075,0.77,-4.7500000000000001E-2
41200,-0.27750000000000002,0.88500000000000001,-0.25
41199,-0.27,0.71,-0.39
41198,-0.39,0.72499999999999998,-0.44500000000000001
41197,-0.38750000000000001,0.78,-0.56499999999999995
41194,-0.4425,0.77500000000000002,-0.62
41193,-0.45750000000000002,0.60750000000000004,-0.63
41192,-0.48499999999999999,0.55000000000000004,-0.60250000000000004
41191,-0.50249999999999995,0.5575,-0.59
41190,-0.49,0.53500000000000003,-0.71750000000000003
41187,-0.40749999999999997,0.59750000000000003,-0.60499999999999998
41186,-0.44,0.61250000000000004,-0.64
41185,-0.4375,0.60250000000000004,-0.61750000000000005
41184,-0.41249999999999998,0.58750000000000002,-0.61499999999999999
41183,-0.46750000000000003,0.59,-0.67249999999999999
41180,-0.61250000000000004,0.57499999999999996,-0.63249999999999995
41179,-0.63249999999999995,0.56499999999999995,-0.63249999999999995
41178,-0.63249999999999995,0.5675,-0.63249999999999995
41177,-0.52,0.5,-0.59750000000000003
41176,-0.46,0.52500000000000002,-0.61
41173,-0.45500000000000002,0.47499999999999998,-0.59499999999999997
41172,-0.48,0.45,-0.65
41171,-0.34749999999999998,0.54,-0.44500000000000001
41170,-0.34,0.70499999999999996,-0.29749999999999999
41169,-0.20250000000000001,0.75249999999999995,-0.50749999999999995
41166,-0.13,0.74,-0.42749999999999999
41165,-0.45750000000000002,0.55000000000000004,-0.76
41164,-0.55500000000000005,0.43,-0.82250000000000001
41163,-0.6,0.31,-0.80249999999999999
41162,-0.59250000000000003,0.38,-0.8
41159,-0.60750000000000004,0.36249999999999999,-0.88749999999999996
41158,-0.8125,0.4325,-1.0900000000000001
41157,-0.875,0.375,-1.095
41156,-0.83250000000000002,0.34499999999999997,-1.0325
41155,-0.84250000000000003,0.32,-1.03
41152,-0.86750000000000005,0.38500000000000001,-1.0449999999999999
41151,-0.86,0.375,-0.97250000000000003
41150,-0.83750000000000002,0.32500000000000001,-1.2849999999999999
41149,-0.78749999999999998,0.39,-0.99250000000000005
41148,-0.745,0.38250000000000001,-1
41145,-0.72499999999999998,0.34,-0.89500000000000002
41144,-0.67249999999999999,0.34499999999999997,-0.98499999999999999
41143,-0.6875,0.39500000000000002,-0.98
41142,-0.72750000000000004,0.51,-1.375
41141,-0.84,0.61250000000000004,-0.95750000000000002
41138,-0.84,0.60499999999999998,-0.95499999999999996
41137,-0.88749999999999996,0.57499999999999996,-1.0125
41136,-0.88500000000000001,0.53500000000000003,-1.05
41135,-0.84750000000000003,0.46500000000000002,-1.0525
41134,-0.82,0.32500000000000001,-1.0449999999999999
41131,-0.875,0.375,-1.0449999999999999
41130,-0.8125,0.44500000000000001,-0.99750000000000005
41129,-0.8,0.45500000000000002,-0.97250000000000003
41128,-0.76749999999999996,0.42749999999999999,-1.0649999999999999
41127,-0.78749999999999998,0.34,-1.105
41124,-0.85250000000000004,0.32500000000000001,-1.2050000000000001
41123,-1.1725000000000001,0.33500000000000002,-1.19
41122,-1.1274999999999999,0.39500000000000002,-1.1425000000000001
41121,-1.125,0.33750000000000002,-1.3149999999999999
41120,-1.1074999999999999,0.32,-1.1975
41117,-0.87749999999999995,0.3,-1.35
41116,-0.84,0.27,-1.36
41115,-1.0425,0.245,-1.41
41114,-0.91500000000000004,0.11,-1.39
41113,-0.69499999999999995,0.185,-1.3925000000000001
41110,-0.4425,-0.05,-1.06
41109,-0.375,-0.01,-1.155
41108,-0.47249999999999998,-0.04,-1.26
41107,-0.80249999999999999,7.0000000000000007E-2,-1.49
41106,-0.86499999999999999,0.10249999999999999,-1.6775
41103,-0.92249999999999999,9.5000000000000001E-2,-1.75
41102,-0.91,9.5000000000000001E-2,-1.87
41101,-0.87250000000000005,7.4999999999999997E-2,-1.94
41100,-0.9375,0.09,-2.0175000000000001
41099,-0.98,0.105,-1.9975000000000001
41096,-1.0425,0.10249999999999999,-2
41095,-1.0049999999999999,0.1275,-2.0550000000000002
41094,-0.98750000000000004,0.15,-2.04
41093,-1.0475000000000001,0.10249999999999999,-2.1074999999999999
41092,-1.1074999999999999,0.1275,-2.085
41089,-1.0725,0.115,-2.11
41088,-1.3225,0.185,-2.2749999999999999
41087,-1.3374999999999999,0.13500000000000001,-2.3774999999999999
41086,-1.4675,0.16,-2.4024999999999999
41085,-1.385,0.28999999999999998,-2.3450000000000002
41082,-1.49,0.28499999999999998,-2.3475000000000001
41081,-1.405,0.29749999999999999,-2.39
41080,-1.4524999999999999,0.155,-2.4674999999999998
41079,-1.5225,8.5000000000000006E-2,-2.5924999999999998
41078,-1.6025,0.14749999999999999,-2.5225
41075,-1.7749999999999999,0.14000000000000001,-2.895
41074,-1.7649999999999999,0.17499999999999999,-2.9125000000000001
41073,-1.81,0.18,-2.8075000000000001
41072,-1.8049999999999999,0.14499999999999999,-2.8325
41071,-1.65,0.16500000000000001,-2.5750000000000002
41068,-1.7050000000000001,0.14499999999999999,-2.7574999999999998
41067,-1.5725,0.32,-2.7349999999999999
41066,-1.88,0.32,-2.9975000000000001
41065,-1.94,0.3,-3.2625000000000002
41064,-1.9375,0.22500000000000001,-3.335
41061,-2.0175000000000001,-2.75E-2,-3.4725000000000001
41060,-1.9975000000000001,-9.5000000000000001E-2,-3.3075000000000001
41059,-2.06,7.0000000000000007E-2,-3.1175000000000002
41058,-2.0074999999999998,0.23749999999999999,-2.86
41057,-2.0425,0.19,-2.8624999999999998
41054,-2.2250000000000001,0.2,-2.94
41053,-2.17,0.23,-3.0225
41052,-2.2000000000000002,0.27,-3.1324999999999998
41051,-1.8574999999999999,0.375,-2.6225000000000001
41050,-2.08,0.2,-2.92
41047,-2.3824999999999998,0.18,-2.9
41046,-2.1475,0.26250000000000001,-2.4925000000000002
41045,-2.14,0.42,-2.4624999999999999
41044,-1.9350000000000001,0.36499999999999999,-2.3275000000000001
41043,-1.9450000000000001,0.36,-2.355
41040,-1.7075,0.3,-2.2174999999999998
41039,-1.7350000000000001,0.32,-2.5099999999999998
41038,-1.9950000000000001,0.3125,-2.54
41037,-1.8174999999999999,0.36499999999999999,-2.2599999999999998
41036,-1.72,0.38,-1.97
41033,-1.4450000000000001,0.44500000000000001,-1.5075000000000001
41032,-1.34,0.36249999999999999,-1.865
41031,-1.405,0.26,-1.9225000000000001
41030,-1.34,0.13250000000000001,-1.575
41029,-1.28,0.17,-1.51
41026,-1.2549999999999999,0.32500000000000001,-1.67
41025,-1.21,0.39250000000000002,-1.61
41024,-1.2575000000000001,0.44500000000000001,-1.6475
41023,-1.33,0.25750000000000001,-2.0175000000000001
41022,-1.2849999999999999,0.1825,-1.825
41019,-1.29,0.35249999999999998,-1.5874999999999999
41018,-1.3474999999999999,0.33250000000000002,-1.635
41017,-1.345,0.28999999999999998,-1.6850000000000001
41016,-1.4350000000000001,0.125,-1.665
41015,-1.5475000000000001,7.0000000000000007E-2,-1.53
41012,-1.4,0.15,-1.5649999999999999
41011,-1.3574999999999999,6.25E-2,-1.635
41010,-1.4075,-9.5000000000000001E-2,-1.675
41009,-1.3525,-0.18,-1.655
41008,-1.3274999999999999,-0.11749999999999999,-1.7549999999999999
41005,-1.3,-0.105,-1.7324999999999999
41004,-1.3,-6.5000000000000002E-2,-1.6875
41003,-1.3049999999999999,-0.05,-1.4724999999999999
41002,-1.0075000000000001,-0.11749999999999999,-1.4924999999999999
41001,-0.91749999999999998,-0.09,-1.4624999999999999
40998,-0.81499999999999995,-0.115,-1.4675
40997,-0.78749999999999998,-0.25,-1.4125000000000001
40996,-0.77,-0.11,-1.1950000000000001
40995,-0.82250000000000001,-5.7500000000000002E-2,-1.3
40994,-0.84250000000000003,-0.08,-1.4450000000000001
40991,-0.82499999999999996,-0.1525,-1.45
40990,-0.82750000000000001,-0.11,-1.27
40989,-0.75,6.5000000000000002E-2,-1.07
40988,-0.88749999999999996,7.0000000000000007E-2,-1.1000000000000001
40987,-0.86,0.14499999999999999,-1.3525
40984,-0.97,0.19,-1.4924999999999999
40983,-1.04,0.26250000000000001,-1.5
40982,-1.175,0.27,-1.585
40981,-1.2350000000000001,0.32,-1.6575
40980,-1.2925,0.34749999999999998,-1.7675000000000001
40977,-1.36,0.51500000000000001,-1.8374999999999999
40976,-1.4424999999999999,7.4999999999999997E-2,-1.9225000000000001
40975,-1.6375,0.02,-1.9824999999999999
40974,-1.7475000000000001,0.14000000000000001,-1.6475
40973,-1.7250000000000001,0.35499999999999998,-1.27
40970,-1.8174999999999999,0.42249999999999999,-1.2275
40969,-1.7250000000000001,0.36,-1.2124999999999999
40968,-1.5149999999999999,0.38250000000000001,-1.2324999999999999
40967,-1.3625,0.38,-1.31
40966,-1.2749999999999999,0.44,-1.155
40963,-1.2150000000000001,0.53,-1.0575000000000001
40962,-1.1825000000000001,0.51500000000000001,-1.1475
40961,-1.5549999999999999,0.59750000000000003,-1.2375
40960,-1.7375,0.59,-1.3975
40959,-1.9624999999999999,0.66249999999999998,-1.2524999999999999
40956,-2.0550000000000002,0.58750000000000002,-1.4225000000000001
40955,-2.19,0.56000000000000005,-1.37
40954,-2.12,0.53,-0.98499999999999999
40953,-1.9424999999999999,0.59,-1.0175000000000001
40952,-1.7450000000000001,0.53500000000000003,-1.0075000000000001
40949,-1.7649999999999999,0.56000000000000005,-1.0225
40948,-1.5549999999999999,0.48749999999999999,-0.92249999999999999
40947,-1.6475,0.47,-1.0175000000000001
40946,-1.6775,0.45,-1.2224999999999999
40945,-1.7549999999999999,0.38250000000000001,-1.2549999999999999
40942,-1.5449999999999999,0.3,-1.27
40941,-1.395,0.2225,-1.27
40940,-1.3174999999999999,0.26,-1.2524999999999999
40939,-1.28,0.20499999999999999,-0.97499999999999998
40938,-1.2675000000000001,0.3,-0.88500000000000001
40935,-1.0225,0.3125,-0.75
40934,-1.0575000000000001,0.58499999999999996,-0.71499999999999997
40933,-1.04,0.77,-0.76
40932,-0.9425,0.74,-1.1599999999999999
40931,-0.91249999999999998,0.47749999999999998,-1.8225
40928,-0.9,0.28499999999999998,-1.1675
40927,-0.78500000000000003,0.38,-1.0649999999999999
40926,-0.85,0.26500000000000001,-1.19
40925,-0.79,0.38500000000000001,-1.2324999999999999
40924,-0.875,0.3725,-1.21
40921,-0.83499999999999996,0.375,-0.91
40920,-0.745,0.32,-0.94499999999999995
40919,-0.77249999999999996,0.3,-0.97250000000000003
40918,-0.70499999999999996,0.31,-1.0449999999999999
40917,-1.0549999999999999,0.17,-1.5275000000000001
40914,-1.3049999999999999,0.17499999999999999,-1.7224999999999999
40913,-1.365,0.15,-1.6975
40912,-1.2749999999999999,0.16750000000000001,-1.69
40911,-1.4025000000000001,0.1575,-1.6850000000000001
40910,-1.5525,0.24,-1.65
40907,-1.5575000000000001,0.22750000000000001,-1.7024999999999999
40906,-1.635,0.32250000000000001,-1.6475
40905,-1.6074999999999999,0.34,-1.6924999999999999
40904,-1.575,0.37,-1.6375
40903,-1.5674999999999999,0.34,-1.895
40900,-1.5625,0.37,-1.8425
40899,-1.58,0.16,-1.875
40898,-1.55,0.16750000000000001,-2.0175000000000001
40897,-1.6575,0.125,-2.0575000000000001
40896,-1.7825,0.13250000000000001,-2.5375000000000001
40893,-1.85,0.13500000000000001,-2.5074999999999998
40892,-2.42,0.155,-2.8725000000000001
40891,-2.6175000000000002,9.5000000000000001E-2,-2.8325
40890,-2.605,5.5E-2,-2.8849999999999998
40889,-2.67,3.5000000000000003E-2,-2.7974999999999999
40886,-2.61,6.5000000000000002E-2,-2.8675000000000002
40885,-2.4350000000000001,6.25E-2,-2.5024999999999999
40884,-2.1800000000000002,9.7500000000000003E-2,-2.42
40883,-2.1675,9.2499999999999999E-2,-2.5474999999999999
40882,-2.12,3.5000000000000003E-2,-2.5499999999999998
40879,-2.34,0.08,-2.6175000000000002
40878,-2.4500000000000002,5.0000000000000001E-3,-2.87
40877,-2.7549999999999999,0.1,-3.2149999999999999
40876,-2.8774999999999999,0.36749999999999999,-3.1924999999999999
40875,-3.0049999999999999,0.3,-3.51
40872,-3.1025,0.115,-4.1025
40871,-3.1949999999999998,-0.1225,-4.32
40870,-3.2450000000000001,-0.16250000000000001,-4.4725000000000001
40869,-3.27,-0.1225,-4.7024999999999997
40868,-3.3624999999999998,-0.66,-4.8025000000000002
40865,-3.3975,-0.20499999999999999,-4.9524999999999997
40864,-3.5775000000000001,-0.255,-5.3150000000000004
40863,-3.8574999999999999,-0.65500000000000003,-5.3
40862,-3.85,-0.60499999999999998,-5.0525000000000002
40861,-3.8,-0.215,-5.0324999999999998
40858,-3.7949999999999999,-0.64500000000000002,-5.0449999999999999
40857,-4.03,-0.32750000000000001,-5.0949999999999998
40856,-4.1924999999999999,-0.32750000000000001,-4.5125000000000002
40855,-3.68,-0.28249999999999997,-4.1775000000000002
40854,-3.7025000000000001,-0.255,-4.3274999999999997
40851,-3.625,-0.2,-4.4175000000000004
40850,-3.86,-0.33750000000000002,-4.29
40849,-3.7075,-0.315,-4.0724999999999998
40848,-3.6225000000000001,-0.23,-3.8824999999999998
40847,-3.1875,-0.18,-3.1074999999999999
40844,-3.01,-0.54500000000000004,-3.4874999999999998
40843,-2.9824999999999999,-0.59499999999999997,-3.61
40842,-3.3025000000000002,-0.5625,-3.84
40841,-3.3424999999999998,-0.6,-3.9375
40840,-3.3149999999999999,-0.53,-4.0075000000000003
40837,-3.4175,-0.31,-3.7875000000000001
40836,-3.34,-0.16750000000000001,-3.7825000000000002
40835,-3.1150000000000002,-0.14499999999999999,-3.78
40834,-3.1274999999999999,-0.13250000000000001,-3.8250000000000002
40833,-2.8325,-3.2500000000000001E-2,-3.3574999999999999
40830,-2.6375000000000002,-3.5000000000000003E-2,-3.42
40829,-2.6675,-0.155,-3.4
40828,-2.63,-8.2500000000000004E-2,-3.8574999999999999
40827,-2.72,-0.41749999999999998,-3.8624999999999998
40826,-2.61,-0.41249999999999998,-3.8574999999999999
40823,-2.7925,-0.45750000000000002,-4.2725
40822,-2.9449999999999998,-0.47,-4.5625
40821,-3.0674999999999999,-0.495,-5.19
40820,-3.24,-0.56499999999999995,-5.89
40819,-3.2250000000000001,-0.55000000000000004,-5.7949999999999999
40816,-3.0950000000000002,-0.57499999999999996,-5.5049999999999999
40815,-2.9550000000000001,-0.56499999999999995,-5.5650000000000004
40814,-3.165,-0.54500000000000004,-5.7850000000000001
40813,-3.1425000000000001,-0.62,-5.7649999999999997
40812,-3.4775,-0.67,-6
40809,-3.4725000000000001,-0.67,-6.0650000000000004
40808,-3.7149999999999999,-0.63,-6.0075000000000003
40807,-3.125,-0.61499999999999999,-5.7975000000000003
40806,-3.0649999999999999,-0.77500000000000002,-6
40805,-2.9750000000000001,-0.69499999999999995,-6.165
40802,-2.6175000000000002,-0.64500000000000002,-5.6224999999999996
40801,-2.75,-0.73,-5.7474999999999996
40800,-3.1775000000000002,-0.66500000000000004,-5.8624999999999998
40799,-3.3675000000000002,-0.64,-5.8875000000000002
40798,-3.9024999999999999,-0.64500000000000002,-5.6150000000000002
40795,-3.75,-0.4,-5.2450000000000001
40794,-3.6,-0.39500000000000002,-4.7225000000000001
40793,-3.7324999999999999,-0.42,-4.8274999999999997
40792,-4.0250000000000004,-0.79500000000000004,-4.91
40791,-3.3824999999999998,-0.81,-4.8624999999999998
40788,-3.0274999999999999,-0.84499999999999997,-4.4850000000000003
40787,-2.8925000000000001,-0.88,-4.45
40786,-2.8774999999999999,-0.95499999999999996,-4.3899999999999997
40785,-2.9725000000000001,-0.9375,-4.4000000000000004
40784,-3.0525000000000002,-1.1100000000000001,-4.4424999999999999
40781,-3.1675,-1.125,-4.51
40780,-3.2374999999999998,-1.115,-4.4749999999999996
40779,-3.2050000000000001,-1.395,-4.4924999999999997
40778,-3.14,-1.4650000000000001,-4.4850000000000003
40777,-3.2324999999999999,-1.56,-4.5149999999999997
40774,-3.2174999999999998,-1.655,-4.5274999999999999
40773,-3.1875,-1.69,-4.2549999999999999
40772,-3.0950000000000002,-1.655,-4.2350000000000003
40771,-3.1324999999999998,-1.7250000000000001,-4.1849999999999996
40770,-3.1575000000000002,-1.77,-4.2249999999999996
40767,-3.3325,-2.0699999999999998,-4.1974999999999998
40766,-3.4175,-2.1850000000000001,-4.4349999999999996
40765,-3.21,-2.0150000000000001,-4.1025
40764,-3.24,-2.1,-4.1074999999999999
40763,-3.2650000000000001,-1.6950000000000001,-3.8325
40760,-3.2349999999999999,-1.39,-3.3525
40759,-2.9575,-0.82750000000000001,-3.0350000000000001
40758,-2.6825000000000001,-1.72,-3.7349999999999999
40757,-2.6425000000000001,-1.7250000000000001,-3.76
40756,-2.165,-1.8075000000000001,-3.43
40753,-2.0024999999999999,-1.9375,-3.5225
40752,-1.9550000000000001,-1.79,-3.5550000000000002
40751,-1.8574999999999999,-1.7549999999999999,-3.2850000000000001
40750,-1.7825,-1.64,-3.2250000000000001
40749,-2.0699999999999998,-1.66,-3.2475000000000001
40746,-2.2050000000000001,-1.57,-3.27
40745,-2.64,-1.57,-3.49
40744,-2.8174999999999999,-1.37,-3.62
40743,-2.8050000000000002,-1.3049999999999999,-3.7149999999999999
40742,-2.9775,-1.43,-3.7949999999999999
40739,-2.8424999999999998,-1.395,-3.415
40738,-2.7625000000000002,-1.365,-3.3275000000000001
40737,-2.8450000000000002,-1.105,-3.22
40736,-3.04,-0.88,-3.43
40735,-2.875,-0.39250000000000002,-2.605
40732,-2.3875000000000002,-0.37,-1.865
40731,-2.29,-0.35,-1.915
40730,-2.38,-0.3775,-1.9275
40729,-2.1749999999999998,-0.35499999999999998,-1.99
40728,-2.1150000000000002,-0.40250000000000002,-1.96
40725,-2.1825000000000001,-0.38500000000000001,-2.0125000000000002
40724,-2.48,-0.35,-2.1150000000000002
40723,-2.7875000000000001,-0.33750000000000002,-2.2949999999999999
40722,-2.8675000000000002,-0.45750000000000002,-2.25
40721,-2.9750000000000001,-0.495,-2.2450000000000001
40718,-2.88,-0.65,-2.2650000000000001
40717,-2.98,-0.65500000000000003,-2.2225000000000001
40716,-2.5575000000000001,-0.66749999999999998,-2.3224999999999998
40715,-2.7749999999999999,-0.67,-2.4700000000000002
40714,-2.7625000000000002,-0.63500000000000001,-2.5099999999999998
40711,-2.7025000000000001,-0.58250000000000002,-2.5074999999999998
